Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,04/06/2018-04/12/2018,0.037183
Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,04/13/2018-04/19/2018,0.022880
Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,04/20/2018-04/26/2018,0.016613
Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,04/27/2018-05/03/2018,0.002538
Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,05/04/2018-05/10/2018,0.002459
Chappaquiddick,Jason Clarke,Kate Mara,John Curran,Entertainment Studios Motion Pictures,05/11/2018-05/17/2018,0.002012
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,01/05/2018-01/11/2018,0.031814
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,01/12/2018-01/18/2018,0.022557
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,01/19/2018-01/25/2018,0.013340
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,01/26/2018-02/01/2018,0.009676
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,02/02/2018-02/08/2018,0.017181
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,02/09/2018-02/15/2018,0.005970
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,02/16/2018-02/22/2018,0.002583
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,02/23/2018-03/01/2018,0.002322
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,03/02/2018-03/08/2018,0.002192
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,03/09/2018-03/15/2018,0.002041
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,03/16/2018-03/22/2018,0.001405
Colette (2018),Keira Knightley,Eleanor Tomlinson,Wash Westmoreland,Number 9 Films,09/21/2018-09/27/2018,0.001777
Colette (2018),Keira Knightley,Eleanor Tomlinson,Wash Westmoreland,Number 9 Films,09/28/2018-10/04/2018,0.004049
Colette (2018),Keira Knightley,Eleanor Tomlinson,Wash Westmoreland,Number 9 Films,10/05/2018-10/11/2018,0.003077
Colette (2018),Keira Knightley,Eleanor Tomlinson,Wash Westmoreland,Number 9 Films,10/12/2018-10/18/2018,0.008380
Colette (2018),Keira Knightley,Eleanor Tomlinson,Wash Westmoreland,Number 9 Films,10/19/2018-10/25/2018,0.004607
Condorito: La Pelicula,Omar Chaparro,Jessica Cediel,Alex Orrelle,Aronnax Animation Studios,01/12/2018-01/18/2018,0.001388
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,08/10/2018-08/16/2018,0.039057
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,08/17/2018-08/23/2018,0.221012
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,08/24/2018-08/30/2018,0.246962
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,08/31/2018-09/06/2018,0.223039
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,09/07/2018-09/13/2018,0.114270
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,09/14/2018-09/20/2018,0.081459
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,09/21/2018-09/27/2018,0.069384
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,09/28/2018-10/04/2018,0.040130
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,10/05/2018-10/11/2018,0.012803
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,10/12/2018-10/18/2018,0.007743
Crazy Rich Asians,Constance Wu,Henry Golding,Jon M. Chu,Warner Bros. Pictures,10/19/2018-10/25/2018,0.003560
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,01/05/2018-01/11/2018,0.002683
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,01/12/2018-01/18/2018,0.001201
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,01/19/2018-01/25/2018,0.001446
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,01/26/2018-02/01/2018,0.001017
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,01/05/2018-01/11/2018,0.041716
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,01/12/2018-01/18/2018,0.029293
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,01/19/2018-01/25/2018,0.023128
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,01/26/2018-02/01/2018,0.022190
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,02/02/2018-02/08/2018,0.026674
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,02/09/2018-02/15/2018,0.011804
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,02/16/2018-02/22/2018,0.003527
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,02/23/2018-03/01/2018,0.004467
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,03/02/2018-03/08/2018,0.004896
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,03/09/2018-03/15/2018,0.001958
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,05/18/2018-05/24/2018,0.582253
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,05/25/2018-05/31/2018,0.241159
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,06/01/2018-06/07/2018,0.213767
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,06/08/2018-06/14/2018,0.115785
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,06/15/2018-06/21/2018,0.032477
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,06/22/2018-06/28/2018,0.019612
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,06/29/2018-07/05/2018,0.019161
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,07/06/2018-07/12/2018,0.009283
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,07/13/2018-07/19/2018,0.004692
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,07/20/2018-07/26/2018,0.002779
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,07/27/2018-08/02/2018,0.001792
Deadpool 2,Ryan Reynolds,Josh Brolin,David Leitch,20th Century Fox,08/03/2018-08/09/2018,0.001317
Death of a Nation,Victoria Chilap,Dinesh D'Souza,Dinesh D'Souza,Quality Flix,08/03/2018-08/09/2018,0.016279
Death of a Nation,Victoria Chilap,Dinesh D'Souza,Dinesh D'Souza,Quality Flix,08/10/2018-08/16/2018,0.006537
Death of a Nation,Victoria Chilap,Dinesh D'Souza,Dinesh D'Souza,Quality Flix,08/17/2018-08/23/2018,0.002472
Death of a Nation,Victoria Chilap,Dinesh D'Souza,Dinesh D'Souza,Quality Flix,08/24/2018-08/30/2018,0.001206
Death of a Nation,Victoria Chilap,Dinesh D'Souza,Dinesh D'Souza,Quality Flix,08/31/2018-09/06/2018,0.001188
Death Wish (2018),Bruce Willis,Vincent D'Onofrio,Eli Roth,Cave 76,03/02/2018-03/08/2018,0.087334
Death Wish (2018),Bruce Willis,Vincent D'Onofrio,Eli Roth,Cave 76,03/09/2018-03/15/2018,0.047479
Death Wish (2018),Bruce Willis,Vincent D'Onofrio,Eli Roth,Cave 76,03/16/2018-03/22/2018,0.026425
Death Wish (2018),Bruce Willis,Vincent D'Onofrio,Eli Roth,Cave 76,03/23/2018-03/29/2018,0.008514
Death Wish (2018),Bruce Willis,Vincent D'Onofrio,Eli Roth,Cave 76,03/30/2018-04/05/2018,0.002272
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,01/19/2018-01/25/2018,0.109635
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,01/26/2018-02/01/2018,0.061853
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,02/02/2018-02/08/2018,0.049926
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,02/09/2018-02/15/2018,0.022145
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,02/16/2018-02/22/2018,0.003361
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,02/23/2018-03/01/2018,0.002204
Den of Thieves,Gerard Butler,Pablo Schreiber,Christian Gudegast,STX Entertainment,03/02/2018-03/08/2018,0.001612
Detective Chinatown 2,Haoran Liu,Baoqiang Wang,Sicheng Chen,WanDa Pictures,02/16/2018-02/22/2018,0.002757
Detective Chinatown 2,Haoran Liu,Baoqiang Wang,Sicheng Chen,WanDa Pictures,02/23/2018-03/01/2018,0.001975
Detective Chinatown 2,Haoran Liu,Baoqiang Wang,Sicheng Chen,WanDa Pictures,03/02/2018-03/08/2018,0.001018
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,08/03/2018-08/09/2018,0.173150
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,08/10/2018-08/16/2018,0.091009
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,08/17/2018-08/23/2018,0.068146
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,08/24/2018-08/30/2018,0.061008
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,08/31/2018-09/06/2018,0.053434
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,09/07/2018-09/13/2018,0.027984
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,09/14/2018-09/20/2018,0.019178
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,09/21/2018-09/27/2018,0.011009
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,09/28/2018-10/04/2018,0.003373
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,10/05/2018-10/11/2018,0.003123
Disney's Christopher Robin,Ewan McGregor,Hayley Atwell,Marc Forster,Walt Disney Pictures,10/12/2018-10/18/2018,0.001128
Disobedience,Rachel Weisz,Rachel McAdams,Sebastián Lelio,Braven Films,05/04/2018-05/10/2018,0.001963
Disobedience,Rachel Weisz,Rachel McAdams,Sebastián Lelio,Braven Films,05/11/2018-05/17/2018,0.003356
Disobedience,Rachel Weisz,Rachel McAdams,Sebastián Lelio,Braven Films,05/18/2018-05/24/2018,0.002737
Disobedience,Rachel Weisz,Rachel McAdams,Sebastián Lelio,Braven Films,05/25/2018-05/31/2018,0.002487
Disobedience,Rachel Weisz,Rachel McAdams,Sebastián Lelio,Braven Films,06/01/2018-06/07/2018,0.002116
Dog Days (2018),Nina Dobrev,Vanessa Hudgens,Ken Marino,LD Entertainment,08/03/2018-08/09/2018,0.004795
Dog Days (2018),Nina Dobrev,Vanessa Hudgens,Ken Marino,LD Entertainment,08/10/2018-08/16/2018,0.017909
Dog Days (2018),Nina Dobrev,Vanessa Hudgens,Ken Marino,LD Entertainment,08/17/2018-08/23/2018,0.007427
Don't Worry He Won't Get Far on Foot,Joaquin Phoenix,Jonah Hill,Gus Van Sant,Amazon Studios,07/20/2018-07/26/2018,0.001459
Don't Worry He Won't Get Far on Foot,Joaquin Phoenix,Jonah Hill,Gus Van Sant,Amazon Studios,07/27/2018-08/02/2018,0.002243
Don't Worry He Won't Get Far on Foot,Joaquin Phoenix,Jonah Hill,Gus Van Sant,Amazon Studios,08/03/2018-08/09/2018,0.001180
Downsizing,Matt Damon,Christoph Waltz,Alexander Payne,Paramount Pictures,01/05/2018-01/11/2018,0.013943
Downsizing,Matt Damon,Christoph Waltz,Alexander Payne,Paramount Pictures,01/12/2018-01/18/2018,0.001908
Dragon Ball Z: Broly,Bin Shimada,Masako Nozawa,Shigeyasu Yamauchi,Toei Company,09/14/2018-09/20/2018,0.004446
Early Man,Eddie Redmayne,Tom Hiddleston,Nick Park,Lionsgate,02/16/2018-02/22/2018,0.012120
Early Man,Eddie Redmayne,Tom Hiddleston,Nick Park,Lionsgate,02/23/2018-03/01/2018,0.008556
Early Man,Eddie Redmayne,Tom Hiddleston,Nick Park,Lionsgate,03/02/2018-03/08/2018,0.003402
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,07/13/2018-07/19/2018,0.001586
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,07/20/2018-07/26/2018,0.004608
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,07/27/2018-08/02/2018,0.008389
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,08/03/2018-08/09/2018,0.021906
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,08/10/2018-08/16/2018,0.010855
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,08/17/2018-08/23/2018,0.005838
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,08/24/2018-08/30/2018,0.004166
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,08/31/2018-09/06/2018,0.002871
Eighth Grade,Elsie Fisher,Josh Hamilton,Bo Burnham,A24,09/07/2018-09/13/2018,0.001506
Every Day (2018),Angourie Rice,Justice Smith,Michael Sucsy, Likely Story,02/23/2018-03/01/2018,0.014572
Every Day (2018),Angourie Rice,Justice Smith,Michael Sucsy, Likely Story,03/02/2018-03/08/2018,0.010128
Every Day (2018),Angourie Rice,Justice Smith,Michael Sucsy, Likely Story,03/09/2018-03/15/2018,0.001792
Fahrenheit 11/9,Roger Ailes,Brooke Baldwin,Michael Moore,Briarcliff Entertainment,09/21/2018-09/27/2018,0.032803
Fahrenheit 11/9,Roger Ailes,Brooke Baldwin,Michael Moore,Briarcliff Entertainment,09/28/2018-10/04/2018,0.012149
Fahrenheit 11/9,Roger Ailes,Brooke Baldwin,Michael Moore,Briarcliff Entertainment,10/05/2018-10/11/2018,0.001566
Father Figures,Robert Jon Mello,Ed Helms,Lawrence Sher,Warner Bros. Pictures,01/05/2018-01/11/2018,0.007753
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,01/05/2018-01/11/2018,0.042078
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,01/12/2018-01/18/2018,0.023349
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,01/19/2018-01/25/2018,0.011129
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,01/26/2018-02/01/2018,0.006660
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,02/02/2018-02/08/2018,0.006427
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,02/09/2018-02/15/2018,0.002443
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,02/16/2018-02/22/2018,0.001153
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,02/23/2018-03/01/2018,0.001161
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,03/02/2018-03/08/2018,0.001550
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,03/09/2018-03/15/2018,0.001982
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,03/16/2018-03/22/2018,0.001332
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/09/2018-02/15/2018,0.295856
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/16/2018-02/22/2018,0.055966
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/23/2018-03/01/2018,0.037971
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/02/2018-03/08/2018,0.023887
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/09/2018-03/15/2018,0.010212
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/16/2018-03/22/2018,0.004913
Fifty Shades Freed,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/23/2018-03/29/2018,0.002114
Finding Your Feet,Imelda Staunton,Celia Imrie,Richard Loncraine,Eclipse Films,04/13/2018-04/19/2018,0.002354
Finding Your Feet,Imelda Staunton,Celia Imrie,Richard Loncraine,Eclipse Films,04/20/2018-04/26/2018,0.001774
Fireworks (2018),Suzu Hirose,Masaki Suda,Akiyuki Shinbo,Shaft,06/29/2018-07/05/2018,0.001202
First Man,Ryan Gosling,Claire Foy,Damien Chazelle,Universal Pictures,10/12/2018-10/18/2018,0.116812
First Man,Ryan Gosling,Claire Foy,Damien Chazelle,Universal Pictures,10/19/2018-10/25/2018,0.053557
First Reformed,Ethan Hawke,Amanda Seyfried,Paul Schrader,A24,05/25/2018-05/31/2018,0.001661
First Reformed,Ethan Hawke,Amanda Seyfried,Paul Schrader,A24,06/01/2018-06/07/2018,0.003830
First Reformed,Ethan Hawke,Amanda Seyfried,Paul Schrader,A24,06/08/2018-06/14/2018,0.004830
First Reformed,Ethan Hawke,Amanda Seyfried,Paul Schrader,A24,06/15/2018-06/21/2018,0.001382
Forever My Girl,Alex Roe,Jessica Rothe,Bethany Ashton Wolf,Roadside Attractions,01/19/2018-01/25/2018,0.030258
Forever My Girl,Alex Roe,Jessica Rothe,Bethany Ashton Wolf,Roadside Attractions,01/26/2018-02/01/2018,0.025384
Forever My Girl,Alex Roe,Jessica Rothe,Bethany Ashton Wolf,Roadside Attractions,02/02/2018-02/08/2018,0.023748
Forever My Girl,Alex Roe,Jessica Rothe,Bethany Ashton Wolf,Roadside Attractions,02/09/2018-02/15/2018,0.009583
Forever My Girl,Alex Roe,Jessica Rothe,Bethany Ashton Wolf,Roadside Attractions,02/16/2018-02/22/2018,0.001445
Free Solo,Tommy Caldwell,Jimmy Chin,Jimmy Chin,Greenwich Entertainment,09/28/2018-10/04/2018,0.003056
Free Solo,Tommy Caldwell,Jimmy Chin,Jimmy Chin,Greenwich Entertainment,10/05/2018-10/11/2018,0.003270
Free Solo,Tommy Caldwell,Jimmy Chin,Jimmy Chin,Greenwich Entertainment,10/12/2018-10/18/2018,0.007306
Free Solo,Tommy Caldwell,Jimmy Chin,Jimmy Chin,Greenwich Entertainment,10/19/2018-10/25/2018,0.007156
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,02/23/2018-03/01/2018,0.089882
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,03/02/2018-03/08/2018,0.072357
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,03/09/2018-03/15/2018,0.058484
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,03/16/2018-03/22/2018,0.044162
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,03/23/2018-03/29/2018,0.029365
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,03/30/2018-04/05/2018,0.017779
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,04/06/2018-04/12/2018,0.006524
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,04/13/2018-04/19/2018,0.002359
Game Night,Jason Bateman,Rachel McAdams,John Francis Daley,Warner Brothers,04/20/2018-04/26/2018,0.001623
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,01/26/2018-02/01/2018,0.001371
God Bless the Broken Road,Lindsay Pulsipher,Jordin Sparks,Harold Cronk,Freestyle Releasing.,09/07/2018-09/13/2018,0.012350
God Bless the Broken Road,Lindsay Pulsipher,Jordin Sparks,Harold Cronk,Freestyle Releasing.,09/14/2018-09/20/2018,0.004417
God's Not Dead: A Light in Darkness,Megan Alexander,Adeeja Rochele Anderson,Michael Mason,Pure Flix Entertainment,03/30/2018-04/05/2018,0.018782
God's Not Dead: A Light in Darkness,Megan Alexander,Adeeja Rochele Anderson,Michael Mason,Pure Flix Entertainment,04/06/2018-04/12/2018,0.006970
Golden Job,Sergej Onopko,Björn Freiberg,Kar Lok Chin,Well Go USA Entertainment,09/28/2018-10/04/2018,0.001367
Goosebumps 2: Haunted Halloween,Wendi McLendon-Covey,Madison Iseman,Ari Sandel,Columbia Pictures,10/12/2018-10/18/2018,0.104031
Goosebumps 2: Haunted Halloween,Wendi McLendon-Covey,Madison Iseman,Ari Sandel,Columbia Pictures,10/19/2018-10/25/2018,0.054725
Gosnell: The Trial of America's Biggest Serial Killer,Dean Cain,Janine Turner,Nick Searcy,GVN Releasing,10/12/2018-10/18/2018,0.009883
Gosnell: The Trial of America's Biggest Serial Killer,Dean Cain,Janine Turner,Nick Searcy,GVN Releasing,10/19/2018-10/25/2018,0.004671
Gotti,John Travolta,Spencer Rocco Lofranco,Kevin Connolly,Vertical Entertainment,06/15/2018-06/21/2018,0.006091
Gotti,John Travolta,Spencer Rocco Lofranco,Kevin Connolly,Vertical Entertainment,06/22/2018-06/28/2018,0.002958
Gotti,John Travolta,Spencer Rocco Lofranco,Kevin Connolly,Vertical Entertainment,06/29/2018-07/05/2018,0.001717
Gringo,Joel Edgerton,Charlize Theron,Nash Edgerton,Amazon Studios,03/09/2018-03/15/2018,0.019724
Gringo,Joel Edgerton,Charlize Theron,Nash Edgerton,Amazon Studios,03/16/2018-03/22/2018,0.005686
Halloween (2018),Jamie Lee Curtis,Judy Greer,David Gordon Green,Blumhouse Productions,10/19/2018-10/25/2018,0.440518
Hearts Beat Loud,Nick Offerman,Kiersey Clemons,Brett Haley,Gunpowder & Sky,06/22/2018-06/28/2018,0.001057
Hearts Beat Loud,Nick Offerman,Kiersey Clemons,Brett Haley,Gunpowder & Sky,06/29/2018-07/05/2018,0.002224
Hearts Beat Loud,Nick Offerman,Kiersey Clemons,Brett Haley,Gunpowder & Sky,07/06/2018-07/12/2018,0.001380
Hell Fest,Bex Taylor-Klaus,Reign Edwards,Gregory Plotkin,Lionsgate,09/28/2018-10/04/2018,0.049153
Hell Fest,Bex Taylor-Klaus,Reign Edwards,Gregory Plotkin,Lionsgate,10/05/2018-10/11/2018,0.012033
Hell Fest,Bex Taylor-Klaus,Reign Edwards,Gregory Plotkin,Lionsgate,10/12/2018-10/18/2018,0.004741
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,06/08/2018-06/14/2018,0.111878
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,06/15/2018-06/21/2018,0.027517
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,06/22/2018-06/28/2018,0.014533
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,06/29/2018-07/05/2018,0.012003
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,07/06/2018-07/12/2018,0.005957
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,07/13/2018-07/19/2018,0.002768
Hereditary,Alex Wolff,Gabriel Byrne,Ari Aster,Windy Hill Pictures,07/20/2018-07/26/2018,0.001480
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,01/05/2018-01/11/2018,0.001910
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,01/12/2018-01/18/2018,0.001860
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,01/19/2018-01/25/2018,0.004722
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,01/26/2018-02/01/2018,0.074852
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,02/02/2018-02/08/2018,0.057740
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,02/09/2018-02/15/2018,0.021389
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,02/16/2018-02/22/2018,0.003116
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,02/23/2018-03/01/2018,0.002061
Hostiles,Scott Shepherd,Rosamund Pike,Scott Cooper,Entertainment Studios Motion Pictures,03/02/2018-03/08/2018,0.001247
Hotel Artemis,Jodie Foster,Sterling K. Brown,Drew Pearce,Global Road Entertainment,06/08/2018-06/14/2018,0.026711
Hotel Artemis,Jodie Foster,Sterling K. Brown,Drew Pearce,Global Road Entertainment,06/15/2018-06/21/2018,0.004172
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,07/06/2018-07/12/2018,0.004585
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,07/13/2018-07/19/2018,0.262468
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,07/20/2018-07/26/2018,0.144157
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,07/27/2018-08/02/2018,0.086761
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,08/03/2018-08/09/2018,0.062285
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,08/10/2018-08/16/2018,0.037495
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,08/17/2018-08/23/2018,0.030417
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,08/24/2018-08/30/2018,0.025310
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,08/31/2018-09/06/2018,0.021127
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,09/07/2018-09/13/2018,0.008741
Hotel Transylvania 3: Summer Vacation,Adam Sandler,Andy Samberg,Genndy Tartakovsky,Sony Pictures Animation,09/14/2018-09/20/2018,0.006551
