Call Me by Your Name,Armie Hammer,Timothée Chalamet,Luca Guadagnino,Sony Pictures Classics,12/29/2017-01/04/2018,0.004187
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,06/02/2017-06/08/2017,0.120432
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,06/09/2017-06/15/2017,0.086943
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,06/16/2017-06/22/2017,0.037082
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,06/23/2017-06/29/2017,0.031230
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,06/30/2017-07/06/2017,0.007318
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,07/07/2017-07/13/2017,0.002067
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,07/14/2017-07/20/2017,0.002357
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,07/21/2017-07/27/2017,0.002753
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,07/28/2017-08/03/2017,0.002263
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,08/04/2017-08/10/2017,0.001857
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,08/11/2017-08/17/2017,0.001416
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,08/25/2017-08/31/2017,0.001366
Captain Underpants: The First Epic Movie,Kevin Hart,Ed Helms,David Soren,20th Century Fox,09/01/2017-09/07/2017,0.001589
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,06/16/2017-06/22/2017,0.255339
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,06/23/2017-06/29/2017,0.170494
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,06/30/2017-07/06/2017,0.060130
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,07/07/2017-07/13/2017,0.028865
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,07/14/2017-07/20/2017,0.021516
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,07/21/2017-07/27/2017,0.012167
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,07/28/2017-08/03/2017,0.007479
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,08/04/2017-08/10/2017,0.004950
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,08/11/2017-08/17/2017,0.003059
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,08/18/2017-08/24/2017,0.002692
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,08/25/2017-08/31/2017,0.002433
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,09/01/2017-09/07/2017,0.023144
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,09/08/2017-09/14/2017,0.001710
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,09/15/2017-09/21/2017,0.001436
Cars 3,Owen Wilson,Cristela Alonzo,Brian Fee,Walt Disney Pictures,10/06/2017-10/12/2017,0.001100
Casablanca [Rerelease],Humphrey Bogart,Ingrid Bergman,Michael Curtiz,Warner Bros. Pictures,11/10/2017-11/16/2017,0.005255
Chasing the Dragon,Donnie Yen,Andy Lau,Jason Kwan,Well Go USA Entertainment,09/29/2017-10/05/2017,0.001846
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,03/24/2017-03/30/2017,0.038744
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,03/31/2017-04/06/2017,0.024404
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,04/07/2017-04/13/2017,0.011057
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,04/14/2017-04/20/2017,0.001645
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,04/21/2017-04/27/2017,0.001603
CHiPs,Michael Peña,Dax Shepard,Dax Shepard,Warner Bros. Pictures,04/28/2017-05/04/2017,0.001257
Chris Brown: Welcome To My Life,Mary J. Blige,Chris Brown,Andrew Sandler,Riveting Entertainment,06/02/2017-06/08/2017,0.002224
Churchill,Brian Cox,Miranda Richardson,Jonathan Teplitzky,Cohen Media Group,06/02/2017-06/08/2017,0.002229
Churchill,Brian Cox,Miranda Richardson,Jonathan Teplitzky,Cohen Media Group,06/09/2017-06/15/2017,0.001471
City of Rock,Chengpeng Dong,Coulee Nazha,Chengpeng Dong,Well Go USA Entertainment,10/06/2017-10/12/2017,0.001202
Close Encounters of the Third Kind [Rerelease],Roy Neary,Claude Lacombe,Steven Spielberg,EMI Films,09/01/2017-09/07/2017,0.022926
Close Encounters of the Third Kind [Rerelease],Roy Neary,Claude Lacombe,Steven Spielberg,EMI Films,09/08/2017-09/14/2017,0.002096
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,11/17/2017-11/23/2017,0.067248
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,11/24/2017-11/30/2017,0.258891
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,12/01/2017-12/07/2017,0.247154
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,12/08/2017-12/14/2017,0.208529
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,12/15/2017-12/21/2017,0.037528
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,12/22/2017-12/28/2017,0.034779
Coco,Anthony Gonzalez,Gael García Bernal,Lee Unkrich,Pixar,12/29/2017-01/04/2018,0.041867
Collateral Beauty,Will Smith,Edward Norton,David Frankel,New Line Cinema,01/06/2017-01/12/2017,0.009204
Collateral Beauty,Will Smith,Edward Norton,David Frankel,New Line Cinema,01/13/2017-01/19/2017,0.001389
Collide,Nicholas Hoult,Felicity Jones,Eran Creevy,Open Road Films,02/24/2017-03/02/2017,0.011962
Collide,Nicholas Hoult,Felicity Jones,Eran Creevy,Open Road Films,03/03/2017-03/09/2017,0.001016
Colossal,Anne Hathaway,Jason Sudeikis,Nacho Vigalondo,NEON,04/14/2017-04/20/2017,0.002716
Colossal,Anne Hathaway,Jason Sudeikis,Nacho Vigalondo,NEON,04/21/2017-04/27/2017,0.005690
Colossal,Anne Hathaway,Jason Sudeikis,Nacho Vigalondo,NEON,04/28/2017-05/04/2017,0.005669
Colossal,Anne Hathaway,Jason Sudeikis,Nacho Vigalondo,NEON,05/05/2017-05/11/2017,0.001223
Colossal,Anne Hathaway,Jason Sudeikis,Nacho Vigalondo,NEON,05/12/2017-05/18/2017,0.001056
Columbus,John Cho,Haley Lu Richardson,Kogonada,Superlative Films,09/01/2017-09/07/2017,0.001483
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,11/10/2017-11/16/2017,0.183509
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,11/17/2017-11/23/2017,0.071923
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,11/24/2017-11/30/2017,0.068053
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,12/01/2017-12/07/2017,0.070263
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,12/08/2017-12/14/2017,0.067391
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,12/15/2017-12/21/2017,0.013450
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,12/22/2017-12/28/2017,0.005551
Daddy's Home 2,Will Ferrell,Mark Wahlberg,Sean Anders,Paramount Pictures,12/29/2017-01/04/2018,0.004703
Dangal,Aamir Khan,Fatima Sana Shaikh,Nitesh Tiwari,Aamir Khan Productions,01/06/2017-01/12/2017,0.005886
Dangal,Aamir Khan,Fatima Sana Shaikh,Nitesh Tiwari,Aamir Khan Productions,01/13/2017-01/19/2017,0.002448
Dangal,Aamir Khan,Fatima Sana Shaikh,Nitesh Tiwari,Aamir Khan Productions,01/20/2017-01/26/2017,0.001229
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,12/01/2017-12/07/2017,0.001081
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,12/08/2017-12/14/2017,0.009161
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,12/15/2017-12/21/2017,0.003334
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,12/22/2017-12/28/2017,0.020958
Darkest Hour,Gary Oldman,Kristin Scott Thomas,Joe Wright,Focus Features,12/29/2017-01/04/2018,0.027739
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,06/30/2017-07/06/2017,0.409672
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,07/07/2017-07/13/2017,0.177302
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,07/14/2017-07/20/2017,0.129862
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,07/21/2017-07/27/2017,0.080631
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,07/28/2017-08/03/2017,0.057876
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,08/04/2017-08/10/2017,0.049411
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,08/11/2017-08/17/2017,0.029424
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,08/18/2017-08/24/2017,0.022733
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,08/25/2017-08/31/2017,0.027109
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,09/01/2017-09/07/2017,0.031204
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,09/08/2017-09/14/2017,0.005511
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,09/15/2017-09/21/2017,0.007220
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,09/22/2017-09/28/2017,0.003933
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,09/29/2017-10/05/2017,0.003687
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,10/06/2017-10/12/2017,0.002830
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,10/13/2017-10/19/2017,0.002305
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,10/20/2017-10/26/2017,0.001933
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,10/27/2017-11/02/2017,0.002151
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,11/03/2017-11/09/2017,0.001155
Despicable Me 3,Steve Carell,Kristen Wiig,Kyle Balda,Universal Pictures,11/10/2017-11/16/2017,0.001232
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,07/28/2017-08/03/2017,0.002332
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,08/04/2017-08/10/2017,0.053658
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,08/11/2017-08/17/2017,0.024572
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,08/18/2017-08/24/2017,0.009036
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,08/25/2017-08/31/2017,0.004056
Detroit,Chris Chalk,Mason Alban,Kathryn Bigelow,Annapurna Pictures,09/01/2017-09/07/2017,0.002822
Diary of a Wimpy Kid: The Long Haul,Jason Drucker,Alicia Silverstone,David Bowers,20th Century Fox,05/19/2017-05/25/2017,0.052922
Diary of a Wimpy Kid: The Long Haul,Jason Drucker,Alicia Silverstone,David Bowers,20th Century Fox,05/26/2017-06/01/2017,0.033970
Diary of a Wimpy Kid: The Long Haul,Jason Drucker,Alicia Silverstone,David Bowers,20th Century Fox,06/02/2017-06/08/2017,0.007905
Diary of a Wimpy Kid: The Long Haul,Jason Drucker,Alicia Silverstone,David Bowers,20th Century Fox,06/09/2017-06/15/2017,0.004902
Diary of a Wimpy Kid: The Long Haul,Jason Drucker,Alicia Silverstone,David Bowers,20th Century Fox,06/16/2017-06/22/2017,0.001579
Disney's Newsies the Broadway Musical,Jeremy Jordan,Kara Lindsay,Jeff Calhoun,Disney Theatrical Productions,02/17/2017-02/23/2017,0.011499
Do It Like An Hombre,Mauricio Ochmann,Alfonso Dosal,Nicolás López,Sobras International Pictures,09/01/2017-09/07/2017,0.014628
Do It Like An Hombre,Mauricio Ochmann,Alfonso Dosal,Nicolás López,Sobras International Pictures,09/08/2017-09/14/2017,0.002482
Do It Like An Hombre,Mauricio Ochmann,Alfonso Dosal,Nicolás López,Sobras International Pictures,09/15/2017-09/21/2017,0.001564
Doctor Strange,Benedict Cumberbatch,Chiwetel Ejiofor,Scott Derrickson,Walt Disney Pictures,01/06/2017-01/12/2017,0.002323
Doctor Strange,Benedict Cumberbatch,Chiwetel Ejiofor,Scott Derrickson,Walt Disney Pictures,01/13/2017-01/19/2017,0.001412
Doctor Strange,Benedict Cumberbatch,Chiwetel Ejiofor,Scott Derrickson,Walt Disney Pictures,02/03/2017-02/09/2017,0.002484
Downsizing,Matt Damon,Christoph Waltz,Alexander Payne,Paramount Pictures,12/22/2017-12/28/2017,0.026658
Downsizing,Matt Damon,Christoph Waltz,Alexander Payne,Paramount Pictures,12/29/2017-01/04/2018,0.024439
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,07/21/2017-07/27/2017,0.272666
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,07/28/2017-08/03/2017,0.186642
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,08/04/2017-08/10/2017,0.142842
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,08/11/2017-08/17/2017,0.095309
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,08/18/2017-08/24/2017,0.070090
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,08/25/2017-08/31/2017,0.061665
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,09/01/2017-09/07/2017,0.058009
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,09/08/2017-09/14/2017,0.012403
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,09/15/2017-09/21/2017,0.012677
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,09/22/2017-09/28/2017,0.005504
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,09/29/2017-10/05/2017,0.004048
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,10/06/2017-10/12/2017,0.002433
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,10/13/2017-10/19/2017,0.001752
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,10/20/2017-10/26/2017,0.001255
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,12/01/2017-12/07/2017,0.001484
Dunkirk,Fionn Whitehead,Damien Bonnard,Christopher Nolan,Warner Bros. Pictures,12/08/2017-12/14/2017,0.001059
Elle,Isabelle Huppert,Laurent Lafitte,Paul Verhoeven,SBS Productions,01/13/2017-01/19/2017,0.001876
Elle,Isabelle Huppert,Laurent Lafitte,Paul Verhoeven,SBS Productions,01/27/2017-02/02/2017,0.001023
Everybody Loves Somebody,Karla Souza,José María Yazpik,Catalina Aguilar Mastretta,Draco Films,02/17/2017-02/23/2017,0.005724
Everybody Loves Somebody,Karla Souza,José María Yazpik,Catalina Aguilar Mastretta,Draco Films,02/24/2017-03/02/2017,0.002939
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,05/19/2017-05/25/2017,0.088509
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,05/26/2017-06/01/2017,0.044052
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,06/02/2017-06/08/2017,0.019151
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,06/09/2017-06/15/2017,0.012711
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,06/16/2017-06/22/2017,0.002161
"Everything, Everything",Amandla Stenberg,Nick Robinson,Stella Meghie,Warner Bros. Pictures,06/23/2017-06/29/2017,0.001171
Faces Places,Agnès Varda,JR,JR,Cohen Media Group,10/27/2017-11/02/2017,0.001110
Fairy Tail: Dragon Cry,Makoto Furukawa,Wataru Hatano,Tatsuma Minamikawa,A-1 Pictures,08/11/2017-08/17/2017,0.002023
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,01/06/2017-01/12/2017,0.013667
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,01/13/2017-01/19/2017,0.006407
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,01/20/2017-01/26/2017,0.002965
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,01/27/2017-02/02/2017,0.002042
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,02/03/2017-02/09/2017,0.001709
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,02/10/2017-02/16/2017,0.001823
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,02/17/2017-02/23/2017,0.001825
Fantastic Beasts and Where To Find Them,Eddie Redmayne,Katherine Waterston,David Yates,Warner Bros. Pictures,02/24/2017-03/02/2017,0.001301
Father Figures,Robert Jon Mello,Ed Helms,Lawrence Sher,Warner Bros. Pictures,12/22/2017-12/28/2017,0.019395
Father Figures,Robert Jon Mello,Ed Helms,Lawrence Sher,Warner Bros. Pictures,12/29/2017-01/04/2018,0.019046
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,01/06/2017-01/12/2017,0.037471
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,01/13/2017-01/19/2017,0.019891
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,01/20/2017-01/26/2017,0.009691
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,01/27/2017-02/02/2017,0.011135
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,02/03/2017-02/09/2017,0.013686
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,02/10/2017-02/16/2017,0.004322
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,02/17/2017-02/23/2017,0.006458
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,02/24/2017-03/02/2017,0.006123
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,03/03/2017-03/09/2017,0.001687
Fences,Denzel Washington,Viola Davis,Denzel Washington,Paramount Pictures,03/10/2017-03/16/2017,0.001020
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,12/15/2017-12/21/2017,0.047684
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,12/22/2017-12/28/2017,0.048525
Ferdinand,Jack Gore,Jet Jurgensmeyer,Carlos Saldanha,Blue Sky Studio,12/29/2017-01/04/2018,0.060889
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/10/2017-02/16/2017,0.263603
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/17/2017-02/23/2017,0.123067
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,02/24/2017-03/02/2017,0.062039
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/03/2017-03/09/2017,0.019236
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/10/2017-03/16/2017,0.010032
Fifty Shades Darker,Dakota Johnson,Jamie Dornan,James Foley,Universal Pictures,03/17/2017-03/23/2017,0.001915
Fist Fight,Charlie Day,Ice Cube,Richie Keen,Warner Bros. Pictures,02/17/2017-02/23/2017,0.076242
Fist Fight,Charlie Day,Ice Cube,Richie Keen,Warner Bros. Pictures,02/24/2017-03/02/2017,0.050563
Fist Fight,Charlie Day,Ice Cube,Richie Keen,Warner Bros. Pictures,03/03/2017-03/09/2017,0.014881
Fist Fight,Charlie Day,Ice Cube,Richie Keen,Warner Bros. Pictures,03/10/2017-03/16/2017,0.008292
Fist Fight,Charlie Day,Ice Cube,Richie Keen,Warner Bros. Pictures,03/17/2017-03/23/2017,0.001960
Flatliners (2017),Ellen Page,Diego Luna,Niels Arden Oplev,Columbia Pictures,09/29/2017-10/05/2017,0.070995
Flatliners (2017),Ellen Page,Diego Luna,Niels Arden Oplev,Columbia Pictures,10/06/2017-10/12/2017,0.037533
Flatliners (2017),Ellen Page,Diego Luna,Niels Arden Oplev,Columbia Pictures,10/13/2017-10/19/2017,0.015698
Flatliners (2017),Ellen Page,Diego Luna,Niels Arden Oplev,Columbia Pictures,10/20/2017-10/26/2017,0.003064
Flatliners (2017),Ellen Page,Diego Luna,Niels Arden Oplev,Columbia Pictures,10/27/2017-11/02/2017,0.001635
Frantz,Pierre Niney,Paula Beer,François Ozon,Music Box Films,04/07/2017-04/13/2017,0.001293
Free Fire,Enzo Cilenti,Sam Riley,Ben Wheatley,A24 Films,04/21/2017-04/27/2017,0.010094
Free Fire,Enzo Cilenti,Sam Riley,Ben Wheatley,A24 Films,04/28/2017-05/04/2017,0.002860
Friend Request,Alycia Debnam-Carey,William Moseley,Simon Verhoeven,Entertainment Studios Motion Pictures,09/22/2017-09/28/2017,0.017544
Friend Request,Alycia Debnam-Carey,William Moseley,Simon Verhoeven,Entertainment Studios Motion Pictures,09/29/2017-10/05/2017,0.007842
Genesis: Paradise Lost,Andrew J. Fabich,Danny Faulkner,Ralph Strean,Sevenfold Films,11/10/2017-11/16/2017,0.007406
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,10/20/2017-10/26/2017,0.140187
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,10/27/2017-11/02/2017,0.071789
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,11/03/2017-11/09/2017,0.018361
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,11/10/2017-11/16/2017,0.011183
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,11/17/2017-11/23/2017,0.001698
Geostorm,Gerard Butler,Jim Sturgess,Dean Devlin,Warner Bros. Pictures,12/08/2017-12/14/2017,0.001737
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,02/24/2017-03/02/2017,0.294720
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,03/03/2017-03/09/2017,0.158674
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,03/10/2017-03/16/2017,0.131314
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,03/17/2017-03/23/2017,0.054299
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,03/24/2017-03/30/2017,0.046046
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,03/31/2017-04/06/2017,0.034898
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,04/07/2017-04/13/2017,0.033729
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,04/14/2017-04/20/2017,0.017568
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,04/21/2017-04/27/2017,0.015615
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,04/28/2017-05/04/2017,0.017847
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,05/05/2017-05/11/2017,0.004100
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,05/12/2017-05/18/2017,0.003130
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,05/19/2017-05/25/2017,0.002119
Get Out,Daniel Kaluuya,Allison Williams,Jordan Peele,Universal Pictures,05/26/2017-06/01/2017,0.001330
Ghost in the Shell (2017),Scarlett Johansson,Pilou Asbæk,Rupert Sanders,Paramount Pictures,03/31/2017-04/06/2017,0.108956
Ghost in the Shell (2017),Scarlett Johansson,Pilou Asbæk,Rupert Sanders,Paramount Pictures,04/07/2017-04/13/2017,0.060506
Ghost in the Shell (2017),Scarlett Johansson,Pilou Asbæk,Rupert Sanders,Paramount Pictures,04/14/2017-04/20/2017,0.015815
Ghost in the Shell (2017),Scarlett Johansson,Pilou Asbæk,Rupert Sanders,Paramount Pictures,04/21/2017-04/27/2017,0.009145
Ghost in the Shell (2017),Scarlett Johansson,Pilou Asbæk,Rupert Sanders,Paramount Pictures,04/28/2017-05/04/2017,0.004848
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,04/07/2017-04/13/2017,0.007971
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,04/14/2017-04/20/2017,0.021235
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,04/21/2017-04/27/2017,0.045114
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,04/28/2017-05/04/2017,0.036109
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,05/05/2017-05/11/2017,0.011602
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,05/12/2017-05/18/2017,0.011731
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,05/19/2017-05/25/2017,0.006394
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,05/26/2017-06/01/2017,0.002956
Gifted,Chris Evans,Mckenna Grace,Marc Webb,Fox Searchlight Pictures,06/02/2017-06/08/2017,0.001056
Girls Trip,Regina Hall,Queen Latifah,Malcolm D. Lee,Universal Pictures,07/21/2017-07/27/2017,0.165846
